Scan:     14          NGC1052 2005-12-20 +01 52 39.0
          RADIO                  Jy    
    2765.4126150807269369      1.2633917
    2765.0834056458702435      1.2691137
    2764.7541962110467466      1.2703429
    2764.4249867761895985      1.2713819
    2764.0957773413992982      1.2714437
    2763.7665679065426048      1.2695870
    2763.4373584717191079      1.2675360
    2763.1081490368619598      1.2660443
    2762.7789396020052664      1.2687439
    2762.4497301671817695      1.2712871
    2762.1205207323582727      1.2694148
    2761.7913112975347758      1.2686486
    2761.4621018626776277      1.2691642
    2761.1328924278213890      1.2686771
    2760.8036829929974374      1.2697514
    2760.4744735581407440      1.2703922
    2760.1452641233504437      1.2703515
    2759.8160546884937503      1.2700872
    2759.4868452536702534      1.2692585
    2759.1576358188135600      1.2698023
    2758.8284263839564119      1.2700346
    2758.4992169491333698      1.2702017
    2758.1700075143094182      1.2708858
    2757.8407980794859213      1.2712971
    2757.5115886446287732      1.2711933
    2757.1823792097720798      1.2690387
    2756.8531697749485829      1.2683642
    2756.5239603400918895      1.2703712
    2756.1947509053020440      1.2706662
    2755.8655414704448958      1.2709746
    2755.5363320356209442      1.2715244
    2755.2071226007647056      1.2706547
    2754.8779131659080122      1.2702128
    2754.5487037310840606      1.2707721
    2754.2194942962605637      1.2721236
    2753.8902848614370669      1.2731292
    2753.5610754265803735      1.2725714
    2753.2318659917232253      1.2708068
    2752.9026565569001832      1.2698666
    2752.5734471220430351      1.2705128
    2752.2442376872527348      1.2700644
    2751.9150282523960414      1.2701126
    2751.5858188175725445      1.2718267
    2751.2566093827153964      1.2729543
    2750.9273999478587029      1.2737640
    2750.5981905130352061      1.2727997
    2750.2689810782117092      1.2713289
    2749.9397716433882124      1.2725146
    2749.6105622085315190      1.2741990
    2749.2813527736748256      1.2734703
    2748.9521433388513287      1.2733130
    2748.6229339039946353      1.2738210
    2748.2937244692038803      1.2726896
    2747.9645150343471869      1.2725202
    2747.6353055995236900      1.2729903
    2747.3060961646669966      1.2722414
    2746.9768867298098485      1.2713044
    2746.6476772949863516      1.2721037
    2746.3184678601633095      1.2733650
    2745.9892584253398127      1.2739861
    2745.6600489904826645      1.2737427
    2745.3308395556259711      1.2727712
    2745.0016301208020195      1.2728858
    2744.6724206859453261      1.2726638
    2744.3432112511554806      1.2717651
    2744.0140018162983324      1.2724844
    2743.6847923814748356      1.2731367
    2743.3555829466181422      1.2722589
    2743.0263735117614488      1.2713786
    2742.6971640769379519      1.2699233
    2742.3679546421144551      1.2705624
    2742.0387452072905035      1.2737257
    2741.7095357724338101      1.2752495
    2741.3803263375766619      1.2744613
    2741.0511169027536198      1.2715729
    2740.7219074678964716      1.2708942
    2740.3926980331066261      1.2719790
    2740.0634885982499327      1.2708726
    2739.7342791634264358      1.2717650
    2739.4050697285692877      1.2749001
    2739.0758602937125943      1.2756274
    2738.7466508588886427      1.2733459
    2738.4174414240651458      1.2717503
    2738.0882319892416490      1.2718034
    2737.7590225543849556      1.2730821
    2737.4298131195282622      1.2747524
    2737.1006036847047653      1.2745947
    2736.7713942498480719      1.2735686
    2736.4421848150577716      1.2717383
    2736.1129753802010782      1.2704710
    2735.7837659453771266      1.2719678
    2735.4545565105204332      1.2732794
    2735.1253470756632851      1.2717050
    2734.7961376408397882      1.2709788
    2734.4669282060167461      1.2715404
    2734.1377187711932493      1.2709856
    2733.8085093363361011      1.2706647
    2733.4792999014794077      1.2706504
    2733.1500904666559109      1.2710319
    2732.8208810317992175      1.2709825
    2732.4916715969425240      1.2698966
    2732.1624621621517690      1.2693797
    2731.8332527273282722      1.2701331
    2731.5040432924715788      1.2716657
    2731.1748338576148853      1.2727880
    2730.8456244227913885      1.2728918
    2730.5164149879342403      1.2732987
    2730.1872055531443948      1.2734076
    2729.8579961182877014      1.2719837
    2729.5287866834305532      1.2710662
    2729.1995772486075111      1.2716047
    2728.8703678137503630      1.2729763
    2728.5411583788936696      1.2741656
    2728.2119489441029145      1.2744445
    2727.8827395092798724      1.2735493
    2727.5535300744227243      1.2719352
    2727.2243206395660309      1.2715092
    2726.8951112047425340      1.2714614
    2726.5659017698858406      1.2703253
    2726.2366923350950856      1.2699214
    2725.9074829002383922      1.2699391
    2725.5782734653821535      1.2695714
    2725.2490640305582019      1.2701302
    2724.9198545957010538      1.2703664
    2724.5906451608443604      1.2694093
    2724.2614357260545148      1.2696465
    2723.9322262912310180      1.2707140
    2723.6030168563743246      1.2712833
    2723.2738074215171764      1.2720264
    2722.9445979866936796      1.2710437
    2722.6153885518369862      1.2690170
    2722.2861791170466859      1.2697018
    2721.9569696821895377      1.2716149
    2721.6277602473328443      1.2716442
    2721.2985508125093475      1.2709584
    2720.9693413776526540      1.2706177
    2720.6401319427955059      1.2707201
    2720.3109225080056603      1.2713974
    2719.9817130731817088      1.2723992
    2719.6525036383254701      1.2721798
    2719.3232942034687767      1.2706650
    2718.9940847686448251      1.2715508
    2718.6648753337876769      1.2732437
    2718.3356658989978314      1.2727379
    2718.0064564641411380      1.2720802
    2717.6772470292839898      1.2727741
    2717.3480375944604930      1.2731935
    2717.0188281596037996      1.2727290
    2716.6896187247471062      1.2716795
    2716.3604092899563511      1.2703853
    2716.0311998551333090      1.2700680
    2715.7019904202761609      1.2699671
    2715.3727809854194675      1.2700045
    2715.0435715505959706      1.2710359
    2714.7143621157392772      1.2718992
    2714.3851526809489769      1.2720542
    2714.0559432460922835      1.2724757
    2713.7267338112355901      1.2721324
    2713.3975243764120933      1.2721860
    2713.0683149415549451      1.2721275
    2712.7391055066982517      1.2694536
    2712.4098960719079514      1.2679675
    2712.0806866370844546      1.2697555
    2711.7514772022277612      1.2712078
    2711.4222677673706130      1.2693592
    2711.0930583325471162      1.2679483
    2710.7638488976904227      1.2694623
    2710.4346394629001225      1.2703092
    2710.1054300280434290      1.2710969
    2709.7762205931867356      1.2726099
    2709.4470111583627840      1.2730347
    2709.1178017235060906      1.2727392
    2708.7885922886493972      1.2717676
    2708.4593828538590969      1.2708431
    2708.1301734190356001      1.2708011
    2707.8009639841789067      1.2713039
    2707.4717545493222133      1.2714132
    2707.1425451144987164      1.2711695
    2706.8133356796415683      1.2727411
    2706.4841262448512680      1.2734540
    2706.1549168099945746      1.2722282
    2705.8257073751374264      1.2720016
    2705.4964979403139296      1.2710712
    2705.1672885054572362      1.2698466
    2704.8380790706005428      1.2698562
    2704.5088696358102425      1.2708701
    2704.1796602009867456      1.2716888
    2703.8504507661300522      1.2710544
    2703.5212413312733588      1.2703942
    2703.1920318964494072      1.2697717
    2702.8628224615931686      1.2685782
    2702.5336130268024135      1.2672895
    2702.2044035919457201      1.2676882
    2701.8751941570890267      1.2698778
    2701.5459847222655299      1.2712982
    2701.2167752874083817      1.2716032
    2700.8875658525516883      1.2712822
    2700.5583564177618427      1.2713673
    2700.2291469829378912      1.2716671
    2699.8999375480807430      1.2701639
    2699.5707281132240496      1.2683805
    2699.2415186784005527      1.2685885
    2698.9123092435438593      1.2694703
    2698.5830998087540138      1.2701952
    2698.2538903738968656      1.2705216
    2697.9246809390401722      1.2694666
    2697.5954715042166754      1.2688224
    2697.2662620693599820      1.2689478
    2696.9370526345028338      1.2689537
    2696.6078431997125335      1.2706615
    2696.2786337648890367      1.2726867
    2695.9494243300323433      1.2724651
    2695.6202148951751951      1.2716038
    2695.2910054603521530      1.2710735
    2694.9617960254950049      1.2715230
    2694.6325865906383115      1.2730267
    2694.3033771558484659      1.2731214
    2693.9741677209913178      1.2719948
    2693.6449582861673662      1.2713745
    2693.3157488513111275      1.2718409
    2692.9865394164544341      1.2725635
    2692.6573299816304825      1.2714536
    2692.3281205468401822      1.2698449
    2691.9989111119834888      1.2700970
    2691.6697016771267954      1.2707356
    2691.3404922423032986      1.2711771
    2691.0112828074466051      1.2721659
    2690.6820733725894570      1.2721374
    2690.3528639377991567      1.2720379
    2690.0236545029429180      1.2734135
    2689.6944450681189664      1.2730182
    2689.3652356332618183      1.2714727
    2689.0360261984051249      1.2715935
    2688.7068167635816280      1.2719967
    2688.3776073287917825      1.2715518
    2688.0483978939346343      1.2708160
    2687.7191884590779409      1.2709472
    2687.3899790242544441      1.2715007
    2687.0607695893977507      1.2711602
    2686.7315601545410573      1.2702070
    2686.4023507197503022      1.2691157
    2686.0731412848936088      1.2688264
    2685.7439318500701120      1.2701664
    2685.4147224152134186      1.2714273
    2685.0855129803562704      1.2710534
    2684.7563035455327736      1.2699809
    2684.4270941107424733      1.2702175
    2684.0978846758862346      1.2713132
    2683.7686752410290865      1.2714484
    2683.4394658062055896      1.2699074
    2683.1102563713484415      1.2680395
    2682.7810469364917481      1.2685977
    2682.4518375017014478      1.2706267
    2682.1226280668447544      1.2710241
    2681.7934186320212575      1.2694063
    2681.4642091971645641      1.2684910
    2681.1349997623078707      1.2683721
    2680.8057903274843738      1.2684751
    2680.4765808926936188      1.2705390
    2680.1473714578369254      1.2720956
    2679.8181620229802320      1.2709777
    2679.4889525881567351      1.2691455
    2679.1597431533000417      1.2697979
    2678.8305337184428936      1.2711160
    2678.5013242836530480      1.2704818
    2678.1721148487958999      1.2707409
    2677.8429054139728578      1.2712348
    2677.5136959791157096      1.2701082
    2677.1844865442590162      1.2698038
    2676.8552771094355194      1.2713901
    2676.5260676746452191      1.2718560
    2676.1968582397880709      1.2708555
    2675.8676488049313775      1.2706110
    2675.5384393701078807      1.2715079
    2675.2092299352511873      1.2721189
    2674.8800205003944939      1.2697041
    2674.5508110656041936      1.2674073
    2674.2216016307475002      1.2691834
    2673.8923921959235486      1.2710655
    2673.5631827610668552      1.2707406
    2673.2339733262097070      1.2702141
    2672.9047638913862102      1.2699467
    2672.5755544565963646      1.2695076
    2672.2463450217396712      1.2691882
    2671.9171355868825231      1.2706795
    2671.5879261520590262      1.2732527
    2671.2587167172023328      1.2724786
    2670.9295072823456394      1.2697212
    2670.6002978475548844      1.2700258
    2670.2710884126981910      1.2721258
    2669.9418789778746941      1.2737399
    2669.6126695430180007      1.2728591
    2669.2834601081613073      1.2698805
    2668.9542506733378104      1.2689540
    2668.6250412385475101      1.2697988
    2668.2958318036908167      1.2703795
    2667.9666223688341233      1.2704719
    2667.6374129340101717      1.2711222
    2667.3082034991534783      1.2727411
    2666.9789940642967849      1.2739450
    2666.6497846295064846      1.2731428
    2666.3205751946493365      1.2715343
    2665.9913657598262944      1.2710403
    2665.6621563249691462      1.2709798
    2665.3329468901124528      1.2719691
    2665.0037374552889560      1.2740867
    2664.6745280204986557      1.2748734
    2664.3453185856415075      1.2733043
    2664.0161091507848141      1.2712767
    2663.6868997159613173      1.2712218
    2663.3576902811046239      1.2715130
    2663.0284808462474757      1.2700286
    2662.6992714114576302      1.2690092
    2662.3700619766009368      1.2700551
    2662.0408525417774399      1.2711748
    2661.7116431069207465      1.2697999
    2661.3824336720635984      1.2684071
    2661.0532242372401015      1.2691510
    2660.7240148024498012      1.2692461
    2660.3948053675931078      1.2697723
    2660.0655959327359597      1.2716032
    2659.7363864979124628      1.2720546
    2659.4071770630557694      1.2718678
    2659.0779676281990760      1.2726915
    2658.7487581933755791      1.2725930
    2658.4195487585520823      1.2711045
    2658.0903393237281307      1.2699227
    2657.7611298888718920      1.2705816
    2657.4319204540151986      1.2723333
    2657.1027110191912470      1.2736206
    2656.7735015843340989      1.2746031
    2656.4442921495442533      1.2723947
    2656.1150827146875599      1.2690166
    2655.7858732798640631      1.2690216
    2655.4566638450069149      1.2707188
    2655.1274544101502215      1.2717458
    2654.7982449753267247      1.2707165
    2654.4690355405027731      1.2689451
    2654.1398261056797310      1.2696368
    2653.8106166708225828      1.2713838
    2653.4814072359658894      1.2710515
    2653.1521978011423926      1.2704685
    2652.8229883662856992      1.2701683
    2652.4937789314953989      1.2690865
    2652.1645694966387055      1.2695130
    2651.8353600618152086      1.2708213
    2651.5061506269585152      1.2700485
    2651.1769411921013671      1.2682461
    2650.8477317572778702      1.2679075
    2650.5185223224543734      1.2695675
    2650.1893128876308765      1.2713232
    2649.8601034527737283      1.2716402
    2649.5308940179170349      1.2718940
    2649.2016845830935381      1.2710068
    2648.8724751482368447      1.2686330
    2648.5432657134469991      1.2683253
    2648.2140562785898510      1.2692376
    2647.8848468437658994      1.2691512
    2647.5556374089092060      1.2691101
    2647.2264279740525126      1.2714348
    2646.8972185392290157      1.2735951
    2646.5680091044055189      1.2718557
    2646.2387996695820220      1.2687947
    2645.9095902347253286      1.2674581
    2645.5803807998681805      1.2693202
    2645.2511713650451384      1.2714081
    2644.9219619301879902      1.2721149
    2644.5927524953976899      1.2728217
    2644.2635430605409965      1.2719163
    2643.9343336257174997      1.2717541
    2643.6051241908603515      1.2729918
    2643.2759147560036581      1.2735513
    2642.9467053211801613      1.2737454
    2642.6174958863566644      1.2725232
    2642.2882864515331676      1.2713826
    2641.9590770166764742      1.2715265
    2641.6298675818197808      1.2711638
    2641.3006581469958292      1.2709427
    2640.9714487121395905      1.2720633
    2640.6422392773488355      1.2727427
    2640.3130298424921421      1.2715646
    2639.9838204076686452      1.2708329
    2639.6546109728119518      1.2719307
    2639.3254015379548036      1.2734504
    2638.9961921031313068      1.2733350
    2638.6669826683082647      1.2714211
    2638.3377732334843131      1.2720302
    2638.0085637986271649      1.2738522
    2637.6793543637704715      1.2734910
    2637.3501449289469747      1.2723929
    2637.0209354940902813      1.2714095
    2636.6917260593004357      1.2714021
    2636.3625166244432876      1.2711624
    2636.0333071896197907      1.2702103
    2635.7040977547630973      1.2700317
    2635.3748883199064039      1.2709144
    2635.0456788850829071      1.2718052
    2634.7164694502589555      1.2721977
    2634.3872600154354586      1.2724154
    2634.0580505805787652      1.2723049
    2633.7288411457216171      1.2716712
    2633.3996317108985750      1.2706134
    2633.0704222760414268      1.2706730
    2632.7412128412515813      1.2724519
    2632.4120034063948879      1.2732246
    2632.0827939715709363      1.2707077
    2631.7535845367137881      1.2691654
    2631.4243751018575495      1.2710904
    2631.0951656670335979      1.2721902
    2630.7659562322101010      1.2715622
    2630.4367467973866042      1.2709591
    2630.1075373625299108      1.2703801
    2629.7783279276732173      1.2695254
    2629.4491184928497205      1.2703522
    2629.1199090579930271      1.2722620
    2628.7906996232022721      1.2719929
    2628.4614901883455786      1.2710688
    2628.1322807535220818      1.2717658
    2627.8030713186653884      1.2730517
    2627.4738618838082402      1.2723933
    2627.1446524489847434      1.2693278
    2626.8154430141617013      1.2679770
    2626.4862335793382044      1.2693940
    2626.1570241444810563      1.2702091
    2625.8278147096243629      1.2705636
    2625.4986052748008660      1.2715923
    2625.1693958399441726      1.2719702
    2624.8401864051534176      1.2707242
    2624.5109769702967242      1.2702413
    2624.1817675354732273      1.2716112
    2623.8525581006165339      1.2717770
    2623.5233486657598405      1.2712194
    2623.1941392309363437      1.2715708
    2622.8649297960791955      1.2718000
    2622.5357203612888952      1.2723619
    2622.2065109264326566      1.2723113
    2621.8773014915755084      1.2715881
    2621.5480920567520116      1.2717265
    2621.2188826218948634      1.2717532
    2620.8896731870381700      1.2717432
    2620.5604637522478697      1.2719303
    2620.2312543174248276      1.2719468
    2619.9020448825676795      1.2713976
    2619.5728354477109860      1.2702693
    2619.2436260128874892      1.2699546
    2618.9144165780307958      1.2703465
    2618.5852071432400408      1.2698115
    2618.2559977083833473      1.2688911
    2617.9267882735266539      1.2686028
    2617.5975788387031571      1.2687664
    2617.2683694038464637      1.2693585
    2616.9391599689893155      1.2696323
    2616.6099505341994700      1.2701594
    2616.2807410993759731      1.2704743
    2615.9515316645192797      1.2704418
    2615.6223222296621316      1.2721604
    2615.2931127948381800      1.2726426
    2614.9639033599819413      1.2703887
    2614.6346939251916410      1.2702481
    2614.3054844903344929      1.2724385
    2613.9762750554777995      1.2728823
    2613.6470656206543026      1.2719090
    2613.3178561857976092      1.2717495
    2612.9886467509404611      1.2712392
    2612.6594373161506155      1.2701260
    2612.3302278813266639      1.2694695
    2612.0010184464699705      1.2695060
    2611.6718090116132771      1.2706162
    2611.3425995767897803      1.2709755
    2611.0133901419326321      1.2702715
    2610.6841807071427866      1.2708019
    2610.3549712722860932      1.2716253
    2610.0257618374289450      1.2711709
    2609.6965524026054482      1.2699046
    2609.3673429677487547      1.2690561
    2609.0381335328920613      1.2703828
    2608.7089240981013063      1.2722477
    2608.3797146632782642      1.2719252
    2608.0505052284211160      1.2710854
    2607.7212957935644226      1.2714849
    2607.3920863587409258      1.2714401
    2607.0628769238842324      1.2701527
    2606.7336674890939321      1.2702407
    2606.4044580542372387      1.2731862
    2606.0752486193805453      1.2742016
    2605.7460391845565937      1.2728733
    2605.4168297496999003      1.2743797
    2605.0876203148432069      1.2743249
    2604.7584108800529066      1.2709295
    2604.4292014452294097      1.2703609
    2604.0999920103727163      1.2712108
    2603.7707825755155682      1.2714078
    2603.4415731406920713      1.2723330
    2603.1123637058353779      1.2733558
    2602.7831542710450776      1.2732085
    2602.4539448361879295      1.2716960
    2602.1247354013312361      1.2716334
    2601.7955259665077392      1.2723875
    2601.4663165316510458      1.2716063
    2601.1371070967938977      1.2717011
    2600.8078976620040521      1.2726430
    2600.4786882271805553      1.2717950
    2600.1494787923238619      1.2695185
    2599.8202693574671684      1.2680212
    2599.4910599226436716      1.2691742
    2599.1618504877865234      1.2714043
    2598.8326410529962232      1.2719961
    2598.5034316181395297      1.2713805
    2598.1742221832823816      1.2716050
    2597.8450127484588847      1.2722090
    2597.5158033136021913      1.2717414
    2597.1865938787454979      1.2712929
    2596.8573844439551976      1.2713274
    2596.5281750091317008      1.2719066
    2596.1989655742745526      1.2713126
    2595.8697561394183140      1.2701668
    2595.5405467045943624      1.2712208
    2595.2113372697376690      1.2716600
    2594.8821278349473687      1.2710555
    2594.5529184000906753      1.2716968
    2594.2237089652339819      1.2725769
    2593.8944995304104850      1.2730135
    2593.5652900955533369      1.2722811
    2593.2360806606966435      1.2704070
    2592.9068712259063432      1.2705466
    2592.5776617910828463      1.2723359
    2592.2484523562256982      1.2725928
    2591.9192429213690048      1.2718211
    2591.5900334865455079      1.2707810
    2591.2608240516888145      1.2689716
    2590.9316146168989690      1.2675341
    2590.6024051820418208      1.2677357
    2590.2731957471851274      1.2691468
    2589.9439863123616306      1.2708391
    2589.6147768775049371      1.2716210
    2589.2855674426477890      1.2719632
    2588.9563580078574887      1.2731289
    2588.6271485730339919      1.2722008
    2588.2979391381772984      1.2687269
    2587.9687297033201503      1.2684860
    2587.6395202684971082      1.2707156
    2587.3103108336399600      1.2719257
    2586.9811013988496597      1.2726477
    2586.6518919639934211      1.2724475
    2586.3226825291362729      1.2724792
    2585.9934730943123213      1.2718960
    2585.6642636594556279      1.2707192
    2585.3350542245989345      1.2707156
    2585.0058447897754377      1.2705081
    2584.6766353549851374      1.2710356
    2584.3474259201284440      1.2720134
    2584.0182164852717506      1.2721162
    2583.6890070504482537      1.2723325
    2583.3597976155915603      1.2724837
    2583.0305881807344122      1.2726926
    2582.7013787459441119      1.2726855
    2582.3721693110874185      1.2726204
    2582.0429598762639216      1.2723168
    2581.7137504414067735      1.2720542
    2581.3845410065500801      1.2723156
    2581.0553315717265832      1.2721592
    2580.7261221369367377      1.2731638
    2580.3969127020795895      1.2739006
    2580.0677032672228961      1.2728112
    2579.7384938323989445      1.2723248
    2579.4092843975422511      1.2723157
    2579.0800749626860124      1.2727672
    2578.7508655278952574      1.2733868
    2578.4216560930385640      1.2736356
    2578.0924466582150671      1.2739686
    2577.7632372233583737      1.2739730
    2577.4340277885012256      1.2732611
    2577.1048183536777287      1.2721473
    2576.7756089188874284      1.2729533
    2576.4463994840307350      1.2730964
    2576.1171900491735869      1.2718513
    2575.7879806143505448      1.2724351
    2575.4587711794933966      1.2726177
    2575.1295617446367032      1.2714502
    2574.8003523098468577      1.2699391
    2574.4711428749897095      1.2692547
    2574.1419334401662127      1.2697361
    2573.8127240053095193      1.2703968
    2573.4835145704528259      1.2697710
    2573.1543051356293290      1.2683754
    2572.8250957008385740      1.2696511
    2572.4958862659818806      1.2725030
    2572.1666768311251872      1.2729670
    2571.8374673963016903      1.2710856
    2571.5082579614449969      1.2700551
    2571.1790485265878488      1.2707827
    2570.8498390917980032      1.2727028
    2570.5206296569408551      1.2737681
    2570.1914202221173582      1.2719715
    2569.8622107872606648      1.2704682
    2569.5330013524039714      1.2712805
    2569.2037919175800198      1.2717772
    2568.8745824827901743      1.2712660
    2568.5453730479330261      1.2713721
    2568.2161636130763327      1.2723588
    2567.8869541782528358      1.2732847
    2567.5577447433961424      1.2729778
    2567.2285353085394490      1.2720432
    2566.8993258737486940      1.2719789
    2566.5701164388920006      1.2727358
    2566.2409070040685037      1.2723581
    2565.9116975692118103      1.2714399
    2565.5824881343546622      1.2715943
    2565.2532786995311653      1.2719134
    2564.9240692647413198      1.2709101
    2564.5948598298846264      1.2693081
    2564.2656503950274782      1.2699541
    2563.9364409602044361      1.2717403
    2563.6072315253472880      1.2719225
    2563.2780220904905946      1.2700710
    2562.9488126556998395      1.2688692
    2562.6196032208431461      1.2699740
    2562.2903937860196493      1.2704849
    2561.9611843511629559      1.2698660
    2561.6319749163062625      1.2694899
    2561.3027654814827656      1.2688886
    2560.9735560466920106      1.2685814
    2560.6443466118353172      1.2704992
    2560.3151371769790785      1.2728059
    2559.9859277421551269      1.2726929
    2559.6567183072979788      1.2720611
    2559.3275088724412853      1.2713014
    2558.9982994376514398      1.2700968
    2558.6690900027942916      1.2702186
    2558.3398805679712495      1.2719502
    2558.0106711331141014      1.2724749
    2557.6814616982574080      1.2710652
    2557.3522522634339111      1.2712928
    2557.0230428286436108      1.2727081
    2556.6938333937864627      1.2731131
    2556.3646239589297693      1.2722390
    2556.0354145241062724      1.2714083
    2555.7062050892495790      1.2713188
    2555.3769956543924309      1.2721871
    2555.0477862196025853      1.2736409
    2554.7185767847458919      1.2727317
    2554.3893673499223951      1.2698613
    2554.0601579150657017      1.2691615
    2553.7309484802085535      1.2713808
    2553.4017390453846019      1.2729275
    2553.0725296105947564      1.2719889
    2552.7433201757380630      1.2702669
    2552.4141107408809148      1.2699573
    2552.0849013060574180      1.2703736
    2551.7556918712007246      1.2707686
    2551.4264824363440312      1.2711407
    2551.0972730015532761      1.2715274
    2550.7680635666970375      1.2715060
    2550.4388541318730859      1.2706612
    2550.1096446970163925      1.2711254
    2549.7804352621596991      1.2719587
    2549.4512258273362022      1.2711492
    2549.1220163924790540      1.2704393
    2548.7928069576892085      1.2714616
    2548.4635975228325151      1.2723776
    2548.1343880880090182      1.2721027
    2547.8051786531518701      1.2720128
    2547.4759692182951767      1.2720848
    2547.1467597834716798      1.2727757
    2546.8175503486477282      1.2733405
    2546.4883409138246861      1.2727994
    2546.1591314789675380      1.2721603
    2545.8299220441108446      1.2717454
    2545.5007126092873477      1.2715374
    2545.1715031744306543      1.2721214
    2544.8422937396403540      1.2733140
    2544.5130843047836606      1.2731057
    2544.1838748699597090      1.2721319
    2543.8546654351030156      1.2719676
    2543.5254560002463222      1.2720346
    2543.1962465654228254      1.2716491
    2542.8670371305993285      1.2708873
    2542.5378276957758317      1.2713152
    2542.2086182609191383      1.2724814
    2541.8794088260619901      1.2732571
    2541.5501993912384933      1.2739946
    2541.2209899563817999      1.2739105
    2540.8917805215914996      1.2734723
    2540.5625710867343514      1.2732236
    2540.2333616519108546      1.2736665
    2539.9041522170541612      1.2743530
    2539.5749427821974677      1.2721521
    2539.2457333473739709      1.2693392
    2538.9165239125504741      1.2694811
    2538.5873144777269772      1.2700329
