Scan:     33          NGC1052 2005-12-27 +01 01 41.0
          RADIO                  Jy    
        km/s-LSR                 I
    2247.1026686369677918      1.5145524
    2246.7734571778328245      1.5156642
    2246.4442457187310538      1.5158553
    2246.1150342595960865      1.5201637
    2245.7858228004274679      1.5194505
    2245.4566113413588937      1.5100750
    2245.1273998821907298      1.5086871
    2244.7981884230557625      1.5116434
    2244.4689769639539918      1.5062683
    2244.1397655048190245      1.5032601
    2243.8105540456508606      1.5072062
    2243.4813425865822865      1.5076844
    2243.1521311274136679      1.5076385
    2242.8229196683118971      1.5131005
    2242.4937082091769298      1.5157379
    2242.1644967500419625      1.5139737
    2241.8352852909401918      1.5105219
    2241.5060738317715732      1.5062939
    2241.1768623726366059      1.5065479
    2240.8476509135348351      1.5080255
    2240.5184394543998678      1.5089859
    2240.1892279952649005      1.5099846
    2239.8600165361631298      1.5086426
    2239.5308050769945112      1.5097651
    2239.2015936179263917      1.5113769
    2238.8723821587577731      1.5125914
    2238.5431706996223511      1.5160517
    2238.2139592405210351      1.5186449
    2237.8847477813856131      1.5200677
    2237.5555363222174492      1.5201795
    2237.2263248631488750      1.5179273
    2236.8971134039807112      1.5131178
    2236.5679019448452891      1.5086381
    2236.2386904857439731      1.5092154
    2235.9094790266085511      1.5132874
    2235.5802675674403872      1.5145836
    2235.2510561083718130      1.5128732
    2234.9218446492036492      1.5110543
    2234.5926331901018784      1.5095443
    2234.2634217309669111      1.5107881
    2233.9342102718314891      1.5127516
    2233.6049988127301731      1.5124904
    2233.2757873535615545      1.5144603
    2232.9465758944265872      1.5174243
    2232.6173644353248164      1.5140549
    2232.2881529761898491      1.5077943
    2231.9589415170544271      1.5074105
    2231.6297300579531111      1.5094084
    2231.3005185987844925      1.5125881
    2230.9713071397159183      1.5135504
    2230.6420956805472997      1.5069084
    2230.3128842214127872      1.5046830
    2229.9836727623105617      1.5089036
    2229.6544613031760491      1.5106100
    2229.3252498440069758      1.5098222
    2228.9960383849388563      1.5101762
    2228.6668269257702377      1.5108671
    2228.3376154666357252      1.5112908
    2228.0084040075334997      1.5139667
    2227.6791925483989871      1.5164627
    2227.3499810892303685      1.5160310
    2227.0207696301285978      1.5134354
    2226.6915581709931757      1.5121425
