Scan:     16          NGC1052 2005-11-28 +03 05 36.0
          RADIO                  Jy    
    2787.1057744357131014      1.1084329
    2786.7765736849928544      1.1118912
    2786.4473729342062143      1.1198585
    2786.1181721833863776      1.1220553
    2785.7889714326661306      1.1194776
    2785.4597706818794904      1.1226766
    2785.1305699311260469      1.1224682
    2784.8013691803394067      1.1190128
    2784.4721684295527666      1.1222397
    2784.1429676787993230      1.1240833
    2783.8137669280126829      1.1186479
    2783.4845661772260428      1.1134742
    2783.1553654264725992      1.1155401
    2782.8261646756859591      1.1208687
    2782.4969639249657121      1.1193851
    2782.1677631741790719      1.1161621
    2781.8385624233592353      1.1207056
    2781.5093616726389882      1.1251122
    2781.1801609218518934      1.1265681
    2780.8509601710989045      1.1283617
    2780.5217594203118097      1.1286924
    2780.1925586695256243      1.1261134
    2779.8633579187717260      1.1199523
    2779.5341571679855406      1.1188707
    2779.2049564171989005      1.1285753
    2778.8757556664454569      1.1335187
    2778.5465549156588168      1.1297160
    2778.2173541649385697      1.1300222
    2777.8881534141514749      1.1345443
    2777.5589526633316382      1.1369115
    2777.2297519126113912      1.1352762
    2776.9005511618252058      1.1332194
    2776.5713504110713075      1.1326576
    2776.2421496602851221      1.1351196
    2775.9129489094984820      1.1387527
    2775.5837481587450384      1.1361717
    2775.2545474079583983      1.1299767
    2774.9253466571713034      1.1278996
    2774.5961459064183146      1.1307652
    2774.2669451556312197      1.1321423
    2773.9377444049114274      1.1317462
    2773.6085436541247873      1.1317686
    2773.2793429033049506      1.1303252
    2772.9501421525847036      1.1329408
    2772.6209414017976087      1.1361673
    2772.2917406510109686      1.1342578
    2771.9625399002575250      1.1325846
    2771.6333391494708849      1.1325549
    2771.3041383987174413      1.1327192
    2770.9749376479308012      1.1313369
    2770.6457368971446158      1.1302606
    2770.3165361463907175      1.1294364
    2769.9873353956045321      1.1303293
    2769.6581346448842851      1.1300057
    2769.3289338940971902      1.1240810
    2768.9997331432773535      1.1168455
    2768.6705323925571065      1.1185937
    2768.3413316417704664      1.1546068
    2768.0121308909842810      1.1741071
    2767.6829301402303827      1.1359085
    2767.3537293894441973      1.1100850
    2767.0245286386902990      1.1458498
    2766.6953278879041136      1.1743542
    2766.3661271371170187      1.1411233
    2766.0369263863640299      1.1169642
    2765.7077256355769350      1.1198092
    2765.3785248847902949      1.1250439
    2765.0493241340700479      1.1343062
    2764.7201233832502112      1.1382227
    2764.3909226325304189      1.1389103
    2764.0617218817433240      1.1379105
    2763.7325211309566839      1.1361167
    2763.4033203802032403      1.1380258
    2763.0741196294166002      1.1383191
    2762.7449188786631566      1.1362790
    2762.4157181278765165      1.1363403
    2762.0865173770898764      1.1346961
    2761.7573166263364328      1.1331198
    2761.4281158755497927      1.1341435
    2761.0989151247631526      1.1360421
    2760.7697143740429055      1.1375042
    2760.4405136232230689      1.1376818
    2760.1113128725028218      1.1367662
    2759.7821121217161817      1.1363146
    2759.4529113709295416      1.1368589
    2759.1237106201760980      1.1353140
    2758.7945098693894579      1.1323764
    2758.4653091186360143      1.1355858
    2758.1361083678489194      1.1412058
    2757.8069076170627341      1.1401836
    2757.4777068663088357      1.1386071
    2757.1485061155226504      1.1396341
    2756.8193053647360102      1.1387517
    2756.4901046140157632      1.1393797
    2756.1609038631959265      1.1424832
    2755.8317031124756795      1.1420516
    2755.5025023616885846      1.1404198
    2755.1733016109023993      1.1431211
    2754.8441008601489557      1.1433554
    2754.5149001093623156      1.1390182
    2754.1856993585756754      1.1387556
    2753.8564986078222319      1.1403768
    2753.5272978570355917      1.1399331
    2753.1980971062821482      1.1379023
    2752.8688963554955080      1.1378856
    2752.5396956047084132      1.1392568
    2752.2104948539886209      1.1353478
    2751.8812941031683295      1.1347138
    2751.5520933524485372      1.1402529
    2751.2228926016618971      1.1428638
    2750.8936918508752569      1.1420000
    2750.5644911001218134      1.1416209
    2750.2352903493347185      1.1424150
    2749.9060895985480784      1.1433876
    2749.5768888477946348      1.1446397
    2749.2476880970079947      1.1441604
    2748.9184873462545511      1.1447544
    2748.5892865954679110      1.1464064
    2748.2600858446817256      1.1438030
    2747.9308850939614786      1.1427368
    2747.6016843431416419      1.1449831
    2747.2724835924213949      1.1432785
    2746.9432828416343000      1.1402144
    2746.6140820908476599      1.1424816
    2746.2848813400942163      1.1467006
    2745.9556805893075762      1.1474932
    2745.6264798385213908      1.1465396
    2745.2972790877674925      1.1454486
    2744.9680783369813071      1.1443732
    2744.6388775862278635      1.1436422
    2744.3096768354412234      1.1443657
    2743.9804760846541285      1.1452559
    2743.6512753339338815      1.1455926
    2743.3220745831140448      1.1451772
    2742.9928738323274047      1.1437440
    2742.6636730816076124      1.1443870
    2742.3344723308209723      1.1449085
    2742.0052715800675287      1.1443527
    2741.6760708292804338      1.1445135
    2741.3468700784937937      1.1448859
    2741.0176693277403501      1.1465524
    2740.6884685769537100      1.1483741
    2740.3592678262002664      1.1471725
    2740.0300670754136263      1.1458733
    2739.7008663246269862      1.1478931
    2739.3716655739071939      1.1483204
    2739.0424648230869025      1.1461040
    2738.7132640723002623      1.1446973
    2738.3840633215800153      1.1446788
    2738.0548625707933752      1.1446594
    2737.7256618200399316      1.1430731
    2737.3964610692532915      1.1420937
    2737.0672603184666514      1.1423117
    2736.7380595677132078      1.1425854
    2736.4088588169265677      1.1445967
    2736.0796580661731241      1.1464510
    2735.7504573153864840      1.1446856
    2735.4212565645998438      1.1420708
    2735.0920558138795968      1.1410751
    2734.7628550630597601      1.1415919
    2734.4336543122731200      1.1421257
    2734.1044535615528730      1.1413100
    2733.7752528107662329      1.1403906
    2733.4460520600127893      1.1418548
    2733.1168513092261492      1.1443856
    2732.7876505584395090      1.1434439
    2732.4584498076860655      1.1409220
    2732.1292490568994253      1.1393632
    2731.8000483061127852      1.1404792
    2731.4708475553593416      1.1409249
    2731.1416468045727015      1.1365738
    2730.8124460538524545      1.1351173
    2730.4832453030326178      1.1396372
    2730.1540445522455229      1.1438224
    2729.8248438015257307      1.1432483
    2729.4956430507390905      1.1420394
    2729.1664422999856470      1.1429594
    2728.8372415491990068      1.1433243
    2728.5080407984123667      1.1437477
    2728.1788400476589231      1.1415968
    2727.8496392968722830      1.1362196
    2727.5204385460851881      1.1340131
    2727.1912377953321993      1.1360490
    2726.8620370445451044      1.1387930
    2726.5328362938253122      1.1402390
    2726.2036355430050207      1.1402940
    2725.8744347922188354      1.1415737
    2725.5452340414985883      1.1422787
    2725.2160332907114935      1.1386249
    2724.8868325398916568      1.1356189
    2724.5576317891714098      1.1370181
    2724.2284310383852244      1.1383349
    2723.8992302876313261      1.1368966
    2723.5700295368451407      1.1365085
    2723.2408287860585006      1.1381657
    2722.9116280353050570      1.1392630
    2722.5824272845184169      1.1410257
    2722.2532265337981698      1.1412717
    2721.9240257829783332      1.1392919
    2721.5948250321912383      1.1403728
    2721.2656242814709913      1.1441267
    2720.9364235306848059      1.1443686
    2720.6072227798645145      1.1423537
    2720.2780220291447222      1.1420721
    2719.9488212783580821      1.1399150
    2719.6196205276046385      1.1392556
    2719.2904197768179984      1.1412015
    2718.9612190260309035      1.1398307
    2718.6320182752779147      1.1367487
    2718.3028175244908198      1.1336267
    2717.9736167737705728      1.1340587
    2717.6444160229507361      1.1384587
    2717.3152152721640959      1.1403333
    2716.9860145214443037      1.1394465
    2716.6568137706572088      1.1386254
    2716.3276130198373721      1.1407930
    2715.9984122691171251      1.1432089
    2715.6692115183304850      1.1419873
    2715.3400107675770414      1.1397789
    2715.0108100167904013      1.1369259
    2714.6816092660042159      1.1357518
    2714.3524085152503176      1.1355035
    2714.0232077644641322      1.1349283
    2713.6940070136770373      1.1361867
    2713.3648062629240485      1.1358682
    2713.0356055121369536      1.1358370
    2712.7064047614167066      1.1388988
    2712.3772040106300665      1.1381696
    2712.0480032598102298      1.1363090
    2711.7188025090899828      1.1377650
    2711.3896017583037974      1.1372334
    2711.0604010075498991      1.1376078
    2710.7312002567637137      1.1392670
    2710.4019995059766188      1.1377279
    2710.0727987552231752      1.1346556
    2709.7435980044365351      1.1358471
    2709.4143972536498950      1.1410453
    2709.0851965028964514      1.1434829
    2708.7559957521098113      1.1407090
    2708.4267950013895643      1.1379731
    2708.0975942506029241      1.1392330
    2707.7683934997826327      1.1391252
    2707.4391927490628404      1.1369150
    2707.1099919982762003      1.1357371
    2706.7807912475227567      1.1377306
    2706.4515904967361166      1.1387585
    2706.1223897459494765      1.1372293
    2705.7931889951960329      1.1390148
    2705.4639882444093928      1.1408089
    2705.1347874936227527      1.1398991
    2704.8055867428693091      1.1382195
    2704.4763859920826690      1.1371785
    2704.1471852413624219      1.1369895
    2703.8179844905757818      1.1367958
    2703.4887837397559451      1.1382165
    2703.1595829890356981      1.1389704
    2702.8303822382486032      1.1363261
    2702.5011814874624179      1.1325514
    2702.1719807367085195      1.1314907
    2701.8427799859223342      1.1338315
    2701.5135792351684358      1.1374871
    2701.1843784843822505      1.1405755
    2700.8551777335956103      1.1391340
    2700.5259769828421668      1.1366382
    2700.1967762320555266      1.1362960
    2699.8675754813352796      1.1354122
    2699.5383747305481847      1.1338496
    2699.2091739797283481      1.1323014
    2698.8799732290081010      1.1315923
    2698.5507724782219157      1.1320144
    2698.2215717274352755      1.1328603
    2697.8923709766818320      1.1335852
    2697.5631702258951918      1.1344823
    2697.2339694751417483      1.1346045
    2696.9047687243551081      1.1346384
    2696.5755679735680133      1.1358378
    2696.2463672228150244      1.1375576
    2695.9171664720279296      1.1380874
    2695.5879657213076825      1.1365616
    2695.2587649705214972      1.1362219
    2694.9295642197016605      1.1379234
    2694.6003634689814135      1.1385509
    2694.2711627181943186      1.1354889
    2693.9419619674076785      1.1331720
    2693.6127612166542349      1.1350479
    2693.2835604658675948      1.1340407
    2692.9543597151141512      1.1311837
    2692.6251589643275111      1.1315439
    2692.2959582135413257      1.1333053
    2691.9667574627874274      1.1348478
    2691.6375567120012420      1.1353211
    2691.3083559612141471      1.1345569
    2690.9791552104939001      1.1341938
    2690.6499544596740634      1.1345515
    2690.3207537089538164      1.1358672
    2689.9915529581671763      1.1390870
    2689.6623522073809909      1.1410763
    2689.3331514566270926      1.1397418
    2689.0039507058409072      1.1354444
    2688.6747499550870089      1.1340611
    2688.3455492043008235      1.1367083
    2688.0163484535137286      1.1359956
    2687.6871477027607398      1.1340990
    2687.3579469519736449      1.1347457
    2687.0287462011870048      1.1370429
    2686.6995454504667578      1.1402050
    2686.3703446996469211      1.1416361
    2686.0411439489266741      1.1407288
    2685.7119431981400339      1.1390538
    2685.3827424473533938      1.1375041
    2685.0535416965999502      1.1355051
    2684.7243409458133101      1.1363217
    2684.3951401950266700      1.1397252
    2684.0659394442732264      1.1405051
    2683.7367386934865863      1.1406101
    2683.4075379427331427      1.1385434
    2683.0783371919465026      1.1354057
    2682.7491364411598624      1.1345814
    2682.4199356904396154      1.1355877
    2682.0907349396197787      1.1393759
    2681.7615341888995317      1.1406363
    2681.4323334381128916      1.1401814
    2681.1031326873262515      1.1401085
    2680.7739319365728079      1.1370648
    2680.4447311857861678      1.1374784
    2680.1155304349995276      1.1417503
    2679.7863296842460841      1.1418577
    2679.4571289334594439      1.1386179
    2679.1279281827055456      1.1377813
    2678.7987274319193602      1.1377362
    2678.4695266811327201      1.1360238
    2678.1403259304124731      1.1354311
    2677.8111251795926364      1.1355911
    2677.4819244288723894      1.1335398
    2677.1527236780852945      1.1325749
    2676.8235229272991091      1.1358376
    2676.4943221765452108      1.1387172
    2676.1651214257590254      1.1390479
    2675.8359206749723853      1.1356115
    2675.5067199242189417      1.1332977
    2675.1775191734323016      1.1360303
    2674.8483184226788580      1.1367698
    2674.5191176718922179      1.1336089
    2674.1899169211051230      1.1331428
    2673.8607161703848760      1.1362652
    2673.5315154195650393      1.1361966
    2673.2023146687788540      1.1338462
    2672.8731139180586069      1.1329929
    2672.5439131672719668      1.1346220
    2672.2147124165185232      1.1363744
    2671.8855116657318831      1.1346867
    2671.5563109149447882      1.1343542
    2671.2271101641917994      1.1358948
    2670.8979094134047045      1.1350346
    2670.5687086626512610      1.1341450
    2670.2395079118646208      1.1336575
    2669.9103071610784355      1.1337098
    2669.5811064103581884      1.1343906
    2669.2519056595383518      1.1349595
    2668.9227049087512569      1.1362220
    2668.5935041580310099      1.1374884
    2668.2643034072443697      1.1410091
    2667.9351026564909262      1.1439798
    2667.6059019057042860      1.1439327
    2667.2767011549181007      1.1448534
    2666.9475004041642023      1.1454358
    2666.6182996533780170      1.1424360
    2666.2890989026241186      1.1404885
    2665.9598981518379333      1.1421552
    2665.6306974010508384      1.1391861
    2665.3014966503305914      1.1348813
    2664.9722958995107547      1.1357654
    2664.6430951487241146      1.1373259
    2664.3138943980038675      1.1406140
    2663.9846936472176822      1.1434370
    2663.6554928964637838      1.1435274
    2663.3262921456775985      1.1422409
    2662.9970913948905036      1.1397151
    2662.6678906441370600      1.1391469
    2662.3386898933504199      1.1399263
    2662.0094891425637798      1.1420915
    2661.6802883918103362      1.1420699
    2661.3510876410236961      1.1379907
    2661.0218868903039038      1.1359560
    2660.6926861394836124      1.1354616
    2660.3634853886969722      1.1366760
    2660.0342846379767252      1.1394873
    2659.7050838871900851      1.1401690
    2659.3758831364366415      1.1396266
    2659.0466823856500014      1.1385670
    2658.7174816348633613      1.1371707
    2658.3882808841099177      1.1362391
    2658.0590801333232776      1.1371101
    2657.7298793825366374      1.1387535
    2657.4006786317831939      1.1386703
    2657.0714778809965537      1.1392792
    2656.7422771302763067      1.1400963
    2656.4130763794564700      1.1380603
    2656.0838756286698299      1.1358587
    2655.7546748779495829      1.1356306
    2655.4254741271624880      1.1371335
    2655.0962733764094992      1.1398927
    2654.7670726256224043      1.1401516
    2654.4378718748362189      1.1391902
    2654.1086711240823206      1.1403946
    2653.7794703732961352      1.1393861
    2653.4502696225094951      1.1353289
    2653.1210688717560515      1.1335086
    2652.7918681209694114      1.1357892
    2652.4626673702491644      1.1379621
    2652.1334666194293277      1.1358755
    2651.8042658686422328      1.1347194
    2651.4750651179224405      1.1376098
    2651.1458643671358004      1.1382020
    2650.8166636163159637      1.1360111
    2650.4874628655957167      1.1364505
    2650.1582621148090766      1.1377558
    2649.8290613640556330      1.1350266
    2649.4998606132689929      1.1314529
    2649.1706598624818980      1.1308447
    2648.8414591117289092      1.1334397
    2648.5122583609418143      1.1374005
    2648.1830576102220220      1.1386247
    2647.8538568594017306      1.1375378
    2647.5246561086155452      1.1369776
    2647.1954553578952982      1.1369957
    2646.8662546071082033      1.1359208
    2646.5370538562883667      1.1358601
    2646.2078531055681196      1.1390169
    2645.8786523547814795      1.1404561
    2645.5494516040280359      1.1382197
    2645.2202508532413958      1.1374927
    2644.8910501024552104      1.1389050
    2644.5618493517013121      1.1371425
    2644.2326486009151267      1.1340339
    2643.9034478501948797      1.1341412
    2643.5742470993750430      1.1349699
    2643.2450463485879482      1.1346723
    2642.9158455978677011      1.1336118
    2642.5866448470815158      1.1345041
    2642.2574440962612243      1.1379148
    2641.9282433455414321      1.1388232
    2641.5990425947547919      1.1367649
    2641.2698418440013484      1.1375678
    2640.9406410932147082      1.1425768
    2640.6114403424276134      1.1430309
    2640.2822395916746245      1.1374269
    2639.9530388408875297      1.1356241
    2639.6238380901008895      1.1346439
    2639.2946373393474460      1.1323470
    2638.9654365885608058      1.1365079
    2638.6362358378410136      1.1395416
    2638.3070350870539187      1.1358304
    2637.9778343362340820      1.1347311
    2637.6486335855138350      1.1371210
    2637.3194328347271949      1.1365980
    2636.9902320839737513      1.1353503
    2636.6610313331871112      1.1354160
    2636.3318305824004710      1.1360543
    2636.0026298316470275      1.1361237
    2635.6734290808603873      1.1359165
    2635.3442283300737472      1.1365292
    2635.0150275793203036      1.1356344
    2634.6858268285336635      1.1381736
    2634.3566260778134165      1.1402831
    2634.0274253270267764      1.1366984
    2633.6982245762069397      1.1366657
    2633.3690238254866927      1.1362938
    2633.0398230747005073      1.1322131
    2632.7106223239134124      1.1333841
    2632.3814215731604236      1.1362439
    2632.0522208223733287      1.1352812
    2631.7230200716203399      1.1341630
    2631.3938193208332450      1.1345906
    2631.0646185700466049      1.1361142
    2630.7354178192931613      1.1383805
    2630.4062170685065212      1.1385270
    2630.0770163177862742      1.1354399
    2629.7478155669996340      1.1324714
    2629.4186148161793426      1.1325213
    2629.0894140654595503      1.1345968
    2628.7602133146729102      1.1355252
    2628.4310125638862701      1.1345928
    2628.1018118131328265      1.1333896
    2627.7726110623461864      1.1325766
    2627.4434103115927428      1.1324353
    2627.1142095608061027      1.1332036
    2626.7850088100190078      1.1341264
    2626.4558080592660190      1.1359695
    2626.1266073084789241      1.1371739
    2625.7974065577591318      1.1367799
    2625.4682058069724917      1.1374968
    2625.1390050561526550      1.1384125
    2624.8098043054324080      1.1385366
    2624.4806035546457679      1.1374695
    2624.1514028038586730      1.1360446
    2623.8222020531056842      1.1371684
    2623.4930013023190440      1.1389660
    2623.1638005515651457      1.1393285
    2622.8345998007789603      1.1392598
    2622.5053990499923202      1.1378422
    2622.1761982992388766      1.1370916
    2621.8469975484522365      1.1383665
    2621.5177967976651416      1.1392057
    2621.1885960469448946      1.1387764
    2620.8593952961250579      1.1379609
    2620.5301945454048109      1.1382109
    2620.2009937946186255      1.1371726
    2619.8717930438319854      1.1364199
    2619.5425922930785418      1.1385065
    2619.2133915422919017      1.1387125
    2618.8841907915384581      1.1371194
    2618.5549900407518180      1.1366509
    2618.2257892899647231      1.1362898
    2617.8965885392117343      1.1357390
    2617.5673877884246394      1.1351417
    2617.2381870376379993      1.1351433
    2616.9089862869182070      1.1356927
    2616.5797855360979156      1.1384147
    2616.2505847853781233      1.1423086
    2615.9213840345914832      1.1421839
    2615.5921832838043883      1.1395379
    2615.2629825330509448      1.1378077
    2614.9337817822643046      1.1377227
    2614.6045810315108611      1.1384519
    2614.2753802807242209      1.1390171
    2613.9461795299375808      1.1390693
    2613.6169787791841372      1.1384706
    2613.2877780283979519      1.1367997
    2612.9585772776108570      1.1348330
    2612.6293765268906100      1.1360217
    2612.3001757760707733      1.1384315
    2611.9709750253505263      1.1386414
    2611.6417742745638861      1.1369834
    2611.3125735237777008      1.1341338
    2610.9833727730238024      1.1326065
    2610.6541720222376171      1.1331453
    2610.3249712714505222      1.1357502
    2609.9957705206975334      1.1389565
    2609.6665697699104385      1.1388500
    2609.3373690191574497      1.1376380
    2609.0081682683703548      1.1384860
    2608.6789675175837147      1.1390903
    2608.3497667668634676      1.1383779
    2608.0205660160436310      1.1382130
    2607.6913652653233839      1.1396139
    2607.3621645145367438      1.1389208
    2607.0329637637501037      1.1356031
    2606.7037630129966601      1.1371037
    2606.3745622622100200      1.1400273
    2606.0453615114233799      1.1374999
    2605.7161607606699363      1.1351861
    2605.3869600098832962      1.1347799
    2605.0577592591298526      1.1337609
    2604.7285585083432125      1.1343291
    2604.3993577575561176      1.1363195
    2604.0701570068363253      1.1375169
    2603.7409562560164886      1.1359724
    2603.4117555052962416      1.1352724
    2603.0825547545096015      1.1386381
    2602.7533540037229614      1.1400491
    2602.4241532529695178      1.1393473
    2602.0949525021828777      1.1391343
    2601.7657517513962375      1.1380483
    2601.4365510006427940      1.1358513
    2601.1073502498561538      1.1354640
    2600.7781494991027103      1.1398517
    2600.4489487483160701      1.1429452
    2600.1197479975294300      1.1419060
    2599.7905472468091830      1.1419827
    2599.4613464959893463      1.1434124
    2599.1321457452022514      1.1412011
    2598.8029449944820044      1.1344405
    2598.4737442436958190      1.1319897
    2598.1445434929419207      1.1353590
    2597.8153427421557353      1.1362200
    2597.4861419913690952      1.1349854
    2597.1569412406156516      1.1331079
    2596.8277404898290115      1.1325488
    2596.4985397390755679      1.1348617
    2596.1693389882889278      1.1353407
    2595.8401382375018329      1.1336106
    2595.5109374867815859      1.1318653
    2595.1817367359617492      1.1339523
    2594.8525359851751091      1.1378551
    2594.5233352344553168      1.1375972
    2594.1941344836686767      1.1359086
    2593.8649337329152331      1.1358254
    2593.5357329821285930      1.1349403
    2593.2065322313414981      1.1330246
    2592.8773314805885093      1.1343880
    2592.5481307298014144      1.1362109
    2592.2189299790152290      1.1358923
    2591.8897292282613307      1.1383990
    2591.5605284774751453      1.1398687
    2591.2313277267548983      1.1378806
    2590.9021269759350616      1.1348912
    2590.5729262251479668      1.1307378
    2590.2437254744277197      1.1315391
    2589.9145247236410796      1.1354041
    2589.5853239728876360      1.1369245
    2589.2561232221009959      1.1367723
    2588.9269224713148105      1.1353195
    2588.5977217205609122      1.1353544
    2588.2685209697747268      1.1384239
    2587.9393202189876320      1.1428406
    2587.6101194682346431      1.1437504
    2587.2809187174475483      1.1396958
    2586.9517179667273012      1.1366994
    2586.6225172159074646      1.1351664
    2586.2933164651208244      1.1331433
    2585.9641157144005774      1.1337821
    2585.6349149636143920      1.1353567
    2585.3057142128604937      1.1376611
    2584.9765134620743083      1.1399214
    2584.6473127112872135      1.1395981
    2584.3181119605342246      1.1379757
    2583.9889112097471298      1.1366873
    2583.6597104589604896      1.1381370
    2583.3305097082070461      1.1365774
    2583.0013089574204059      1.1332262
    2582.6721082067001589      1.1363301
    2582.3429074558803222      1.1389900
    2582.0137067050936821      1.1368077
    2581.6845059543734351      1.1361625
    2581.3553052035867950      1.1367809
    2581.0261044527669583      1.1375479
    2580.6969037020467113      1.1389745
    2580.3677029512600711      1.1373585
    2580.0385022005066276      1.1357616
    2579.7093014497199874      1.1385647
    2579.3801006989333473      1.1419209
    2579.0508999481799037      1.1418550
    2578.7216991973932636      1.1415647
    2578.3924984466730166      1.1438764
    2578.0632976958531799      1.1449323
    2577.7340969450665398      1.1432744
    2577.4048961943462928      1.1414489
    2577.0756954435596526      1.1396474
    2576.7464946927730125      1.1383797
    2576.4172939420195689      1.1367289
    2576.0880931912329288      1.1340650
    2575.7588924404790305      1.1327528
    2575.4296916896928451      1.1336509
    2575.1004909389062050      1.1341090
    2574.7712901881527614      1.1370693
    2574.4420894373661213      1.1425984
    2574.1128886866458743      1.1425903
    2573.7836879358260376      1.1426992
    2573.4544871850389427      1.1441820
    2573.1252864343186957      1.1412154
    2572.7960856835325103      1.1383716
    2572.4668849327458702      1.1383939
    2572.1376841819924266      1.1393113
    2571.8084834312057865      1.1399885
    2571.4792826804523429      1.1395626
    2571.1500819296657028      1.1382051
    2570.8208811788786079      1.1369098
    2570.4916804281256191      1.1363760
    2570.1624796773385242      1.1369076
    2569.8332789265523388      1.1379883
    2569.5040781757984405      1.1412983
    2569.1748774250122551      1.1404809
    2568.8456766742920081      1.1329575
    2568.5164759235053680      1.1312793
    2568.1872751727182731      1.1364317
    2567.8580744219648295      1.1402184
    2567.5288736711781894      1.1408223
    2567.1996729204247458      1.1393605
    2566.8704721696381057      1.1360675
    2566.5412714188519203      1.1346346
    2566.2120706680980220      1.1375313
    2565.8828699173118366      1.1403366
    2565.5536691665247417      1.1432180
    2565.2244684157717529      1.1444149
    2564.8952676649846580      1.1405381
    2564.5660669142644110      1.1385843
    2564.2368661634777709      1.1399075
    2563.9076654126915855      1.1386445
    2563.5784646619376872      1.1370463
    2563.2492639111515018      1.1366124
    2562.9200631603976035      1.1374365
    2562.5908624096114181      1.1385512
    2562.2616616588243232      1.1381845
    2561.9324609080713344      1.1389420
    2561.6032601572842395      1.1383301
    2561.2740594064975994      1.1357257
    2560.9448586557441558      1.1355535
    2560.6156579049575157      1.1371081
    2560.2864571542377234      1.1378278
    2559.9572564034506286      1.1387976
    2559.6280556526639884      1.1386906
    2559.2988549019105449      1.1365554
    2558.9696541511239047      1.1361067
    2558.6404534003372646      1.1367542
    2558.3112526495838210      1.1357899
    2557.9820518987971809      1.1351366
    2557.6528511480437373      1.1363177
    2557.3236503972570972      1.1354228
    2556.9944496464704571      1.1336771
    2556.6652488957170135      1.1361874
    2556.3360481449303734      1.1397201
    2556.0068473942101264      1.1415236
    2555.6776466434234862      1.1415981
    2555.3484458926368461      1.1371454
    2555.0192451418834025      1.1334324
    2554.6900443910967624      1.1357453
    2554.3608436403101223      1.1371819
    2554.0316428895566787      1.1350899
    2553.7024421387700386      1.1337403
    2553.3732413880165950      1.1345319
    2553.0440406372299549      1.1377250
    2552.7148398864433148      1.1411356
    2552.3856391356898712      1.1414999
    2552.0564383849032311      1.1390507
    2551.7272376341161362      1.1377068
    2551.3980368833963439      1.1381625
    2551.0688361326097038      1.1367300
    2550.7396353818562602      1.1353117
    2550.4104346310696201      1.1356171
    2550.0812338802829800      1.1359168
    2549.7520331295295364      1.1365483
    2549.4228323787428963      1.1367949
    2549.0936316279894527      1.1359403
    2548.7644308772028126      1.1364125
    2548.4352301264157177      1.1382865
    2548.1060293756627289      1.1392456
    2547.7768286248756340      1.1372191
    2547.4476278740894486      1.1340784
    2547.1184271233692016      1.1352171
    2546.7892263725825615      1.1380532
    2546.4600256218291179      1.1385783
    2546.1308248710424778      1.1381528
    2545.8016241202553829      1.1387775
    2545.4724233695023941      1.1376753
    2545.1432226187152992      1.1348292
    2544.8140218679623104      1.1374097
    2544.4848211171752155      1.1412644
    2544.1556203663890301      1.1385133
    2543.8264196156351318      1.1348612
    2543.4972188648489464      1.1354396
    2543.1680181140618515      1.1370643
    2542.8388173633416045      1.1382040
    2542.5096166125549644      1.1389208
    2542.1804158618015208      1.1382596
    2541.8512151110153354      1.1370656
    2541.5220143602286953      1.1365668
    2541.1928136094752517      1.1360196
    2540.8636128586886116      1.1359981
    2540.5344121079015167      1.1375659
    2540.2052113571485279      1.1389631
    2539.8760106063614330      1.1379303
    2539.5468098556411860      1.1357939
    2539.2176091048213493      1.1364248
    2538.8884083540347092      1.1397620
    2538.5592076033149169      1.1410357
